region,date,dis,id,catg,target
107,4/3/2008,69,101015,11,0
104,29/12/2004,69,101017,11,0
303,16/11/2005,62,101018,11,1
103,27/9/1994,69,101019,11,0
101,16/7/2015,60,101020,11,0
101,16/4/2013,60,101023,11,0
103,18/6/1993,69,101024,11,0
101,17/10/2007,60,101026,11,0
309,13/1/2010,62,101027,11,0
101,16/8/1989,60,10103,11,0
310,18/7/2017,62,101030,11,0
310,22/6/2015,62,101031,11,0
101,1/4/2013,60,101032,12,0
101,17/12/2008,60,101033,11,0
103,12/5/1998,69,101035,11,0
101,31/12/1994,60,101036,11,0
309,31/3/2016,62,10104,11,0
311,20/11/2006,63,101040,11,0
311,6/5/1994,63,101041,11,0
309,25/10/1999,62,101046,11,0
105,9/5/2017,69,101047,11,0
304,21/10/2014,62,101048,11,0
101,11/11/2013,60,101049,11,0
307,23/1/2013,62,10105,11,0
104,3/3/2010,69,101051,11,0
302,15/10/2008,62,101053,11,0
101,15/12/1986,60,101054,11,0
101,23/6/1995,60,101055,11,0
101,19/7/1983,60,101057,11,0
107,9/9/2011,69,101058,11,0
104,4/7/2013,69,101059,11,0
303,21/1/2002,62,10106,12,0
101,23/5/1995,63,101060,11,0
101,17/1/1979,60,101061,11,0
104,13/11/2010,69,101062,11,0
101,18/2/2009,60,101063,11,0
101,25/5/1999,60,101064,11,0
303,13/10/2008,62,101065,11,0
399,3/5/1991,63,101066,11,0
101,27/7/2001,60,101067,11,0
101,16/5/2012,60,101068,11,0
103,4/6/2010,69,101069,11,0
101,5/2/2007,60,101071,11,0
107,31/5/2017,69,101072,11,0
104,16/4/1977,69,101073,11,0
311,30/4/2016,63,101074,11,0
372,17/12/1992,63,101075,11,1
304,30/6/2003,62,101076,11,0
312,28/11/2003,63,101078,11,0
309,15/5/2006,62,101079,11,0
313,11/2/2013,63,101080,11,0
305,27/9/2006,62,101082,11,0
312,11/4/1990,63,101083,11,1
307,21/3/2014,62,101084,11,0
104,28/5/2014,69,101085,11,0
311,22/9/2012,63,101086,11,0
310,3/12/1996,62,101089,11,0
101,21/6/2000,60,10109,11,0
107,13/12/1993,69,101090,11,0
311,26/12/1994,63,101091,11,0
310,5/10/2017,62,101092,11,0
310,3/8/2017,62,101093,11,0
307,5/12/1991,62,101094,11,0
107,5/12/2014,69,101096,11,0
101,5/1/2017,60,101098,11,0
101,2/12/1993,60,101099,11,0
310,14/9/1993,62,101100,11,0
103,11/7/2017,69,101101,11,0
107,18/4/2017,69,101102,11,0
310,11/7/2017,62,101103,11,0
371,2/10/2018,62,101105,11,0
303,30/11/2000,62,101106,12,0
312,29/10/2012,63,101107,11,0
307,1/7/2015,62,101108,11,0
371,31/12/1996,62,101109,11,0
301,18/9/1984,62,101110,11,0
371,4/11/2015,62,101111,11,0
311,5/12/2009,63,101112,11,0
311,6/5/1994,63,101113,11,0
105,4/12/2009,69,101114,11,0
101,3/10/2011,60,101115,11,0
103,27/7/2017,69,101116,11,0
311,2/11/2013,63,101118,11,0
303,13/12/2010,62,101119,11,0
311,19/11/2013,63,10112,11,0
101,10/1/2014,60,101120,11,0
104,15/9/2005,69,101122,11,0
371,23/5/1995,62,101124,11,0
303,22/11/1984,62,101125,11,0
104,17/11/2016,69,101127,11,0
310,28/2/1978,62,101129,11,0
101,27/3/2002,60,10113,11,0
101,14/10/2016,60,101130,11,0
101,18/10/2016,60,101133,11,0
105,20/5/2005,69,101136,11,0
107,20/11/2015,69,101138,11,0
101,18/4/2008,60,101139,11,0
104,31/12/1981,69,101140,11,0
305,24/3/2011,62,101141,11,0
310,3/8/2018,62,101142,11,0
104,1/7/2015,69,101143,11,0
101,7/3/1988,60,101144,11,0
103,29/1/2014,69,101145,11,0
101,28/10/1985,60,101147,11,0
303,6/4/2017,62,101148,11,0
104,18/5/2009,69,101149,11,0
302,8/12/1994,62,101150,11,0
101,1/12/2004,60,101151,11,0
302,20/11/1997,62,101154,11,0
101,31/5/2011,60,101155,11,0
301,15/2/2010,62,101156,11,1
103,25/9/2010,69,10116,11,0
101,5/2/1990,60,101160,11,0
104,12/5/1998,69,101161,11,0
309,30/11/2010,62,101162,12,1
307,8/5/1982,62,101163,11,0
307,18/6/2011,62,101164,11,0
104,26/12/2011,69,101165,11,0
312,16/11/2015,63,101167,11,0
311,12/1/1994,63,101168,11,0
107,13/12/2011,69,101170,11,0
101,21/10/1981,60,101171,11,0
372,26/2/2013,63,101175,11,0
309,18/11/2016,62,101177,11,0
311,9/2/2015,63,101179,11,0
311,29/6/2006,63,10118,11,1
104,23/7/2002,69,101180,11,0
101,20/11/2012,60,101181,11,0
101,19/7/2000,60,101183,11,0
101,19/3/2004,60,101185,11,0
303,2/1/2008,62,101186,11,0
101,27/5/1978,60,101187,11,0
303,27/9/2011,62,101191,11,0
311,30/10/2009,63,101193,11,0
310,26/9/2000,62,101196,11,0
372,30/12/1995,63,101198,11,0
307,20/11/2000,62,101199,11,0
307,21/6/2014,62,1012,11,0
311,17/2/2016,63,101200,11,0
311,26/1/2000,63,101201,11,0
101,18/11/2004,60,101202,11,0
303,12/10/2018,62,101203,11,0
101,17/12/2012,60,101204,11,0
107,17/2/2006,69,101205,11,0
313,8/11/2012,63,101208,11,0
301,29/12/2005,62,10121,11,0
103,30/8/2007,69,101210,11,0
302,30/7/2007,62,101211,11,0
104,18/3/2004,69,101212,11,0
104,20/9/2012,69,101215,11,0
306,27/12/1990,63,101217,11,0
101,30/10/1985,60,101218,11,0
104,26/6/1995,69,101219,11,0
101,24/9/2010,60,10122,11,0
101,28/5/1985,60,101221,11,0
309,25/4/2019,62,101222,11,0
103,9/11/2015,69,101224,11,0
301,27/4/2006,62,101226,11,0
311,2/4/2012,63,101227,11,0
101,22/12/2016,60,101229,11,0
107,22/11/1982,69,10123,11,0
311,27/7/2010,63,101230,11,0
103,26/1/2004,69,101231,11,0
303,16/11/2013,62,101232,11,0
107,3/11/2014,69,101233,11,0
310,8/10/2018,62,101235,11,0
379,9/12/2010,63,101238,11,0
311,22/9/2015,63,10124,11,0
101,5/11/1977,60,101240,11,0
306,28/5/2015,63,101241,11,0
104,20/2/2009,69,101243,11,0
103,29/12/2007,69,101244,11,0
301,31/7/2003,62,101245,11,0
303,4/8/1978,62,101246,12,0
310,18/6/2011,62,101247,11,0
104,18/12/1995,69,101249,11,0
103,1/6/2000,69,101251,11,0
104,19/8/2008,69,101252,11,0
103,30/6/2004,69,101253,11,0
306,26/9/2002,63,101254,12,0
311,14/4/1993,63,101256,11,0
399,18/4/1981,63,101257,11,0
105,26/5/2015,69,101258,11,0
311,26/1/2000,63,101259,11,0
311,8/2/2017,63,10126,11,0
311,16/12/2008,63,101260,11,0
101,7/1/1983,60,101261,11,0
311,19/9/2013,63,101262,11,0
101,20/10/2008,60,101263,11,0
101,29/2/1988,60,101264,11,0
311,26/6/2009,63,101265,11,0
101,26/7/2011,60,101266,11,0
101,26/3/2003,60,101267,11,0
101,24/8/2007,60,101268,11,0
104,16/6/2015,69,101269,11,0
311,3/2/2015,63,10127,11,0
101,11/2/2010,60,101270,11,0
307,31/3/2010,62,101271,11,0
311,15/6/2009,63,101272,11,0
101,1/10/2004,60,101273,11,0
107,25/12/2017,69,101274,11,0
104,9/9/2017,69,101275,11,0
104,10/8/2009,69,101276,11,0
313,21/11/1995,63,101279,11,0
312,20/9/1990,63,10128,11,0
101,30/12/2013,60,101280,11,0
101,28/2/1992,60,101282,12,0
101,30/10/2001,60,101283,11,0
306,30/9/2002,63,101284,11,1
103,28/5/2012,69,101286,11,0
101,12/1/2015,60,101287,11,0
309,29/3/2014,62,101288,11,0
306,20/11/1996,63,101289,11,0
101,10/12/1992,60,101290,11,0
311,4/12/2013,63,101291,11,0
311,24/11/2014,63,101295,11,0
107,4/7/2015,69,101296,11,0
101,24/10/2013,60,101297,11,0
305,11/2/2008,62,101298,11,0
104,10/3/2013,69,101299,11,0
107,4/12/2010,69,1013,11,0
104,1/12/1980,69,10130,11,0
304,13/3/2001,62,101300,11,0
371,4/2/2002,62,101301,11,0
101,16/6/2008,60,101302,11,0
101,25/12/2013,60,101303,11,0
302,15/11/2013,62,101304,11,0
101,4/10/1999,60,101305,11,0
101,13/2/2015,60,101308,11,0
311,27/8/2016,63,101309,11,0
104,15/7/1999,69,101310,11,0
311,26/4/2011,63,101311,11,0
104,16/3/2012,69,101312,11,0
107,22/4/2005,69,101316,11,0
371,4/4/2005,62,101317,11,0
103,26/2/2008,69,101318,11,0
103,28/10/2017,69,101319,11,0
107,25/9/2010,69,10132,11,0
104,9/10/2008,69,101321,11,0
101,17/11/1977,60,101322,11,0
311,17/9/1999,63,101323,11,1
379,28/12/2011,63,101324,11,0
307,29/5/2000,62,101326,11,1
305,5/9/2005,62,101327,11,0
101,7/11/2016,60,101328,11,0
101,18/10/2004,60,101329,11,0
104,26/7/2011,69,10133,11,1
101,19/8/2014,63,101330,11,0
101,29/12/2016,60,101331,11,0
311,23/10/2015,63,101334,11,1
101,23/11/2009,60,101337,11,0
107,20/7/2001,69,101338,11,0
302,21/6/2006,62,101339,11,0
105,26/12/2002,69,101340,11,0
313,21/5/2009,63,101341,11,0
101,13/7/2015,60,101342,11,0
311,25/9/1996,63,101343,11,0
101,24/5/2007,60,101344,11,0
107,28/1/2014,69,101345,11,0
101,11/12/2007,60,101346,11,0
306,26/9/1989,63,101348,11,0
101,2/5/1983,60,10135,11,1
104,25/12/1998,69,101350,11,0
311,16/12/2014,63,101351,11,0
101,15/12/2008,60,101352,11,0
101,17/3/1979,60,101354,11,0
306,9/2/2017,63,101355,11,0
104,10/10/1991,69,101356,11,0
104,7/5/2014,69,101357,11,0
101,19/3/1981,60,101359,11,0
309,23/10/2017,62,101360,11,0
301,1/8/1984,62,101361,11,0
103,20/2/2007,69,101363,11,1
106,14/11/1985,69,101364,11,0
301,25/2/2000,62,101366,11,0
101,29/12/2012,60,101368,11,0
104,31/10/1995,69,10137,11,0
101,9/7/1999,60,101370,11,0
311,29/12/2000,63,101371,11,0
103,15/9/2011,69,101372,11,0
101,17/11/2014,60,101373,11,0
301,20/4/2001,62,101374,12,0
101,25/2/1988,60,101375,11,0
101,13/12/1989,60,101376,12,0
371,12/10/2005,62,101377,11,0
101,14/1/2008,60,101378,11,0
103,18/8/2016,69,101379,11,0
105,8/12/2014,69,101380,11,0
104,15/4/2009,69,101381,11,0
103,4/1/2010,69,101382,11,0
101,5/5/1987,63,101387,11,0
107,11/7/2011,69,101388,11,0
311,29/10/1991,63,101389,11,0
101,31/8/2015,60,101390,11,0
312,21/12/1995,63,101392,11,0
101,22/4/1977,60,101393,11,0
312,30/6/1994,63,101394,11,0
104,27/10/1980,69,101395,11,0
103,3/11/2007,69,101396,11,0
304,21/7/2018,62,101398,11,0
104,12/12/2013,69,101399,11,0
301,6/6/1983,62,1014,12,0
101,11/10/2017,60,10140,11,0
307,14/4/1995,62,101400,11,0
303,2/6/2007,62,101402,11,0
101,27/4/2015,60,101403,11,0
303,25/10/2010,62,101404,11,0
101,1/3/2006,60,101406,11,0
306,28/2/2008,63,101407,11,0
103,8/7/2013,69,101410,11,0
301,2/3/2015,62,101411,11,0
104,10/6/2015,69,101412,11,0
311,24/1/2017,63,101413,11,0
312,18/11/2013,63,101415,11,0
311,14/6/2001,63,101416,11,0
304,28/6/2002,62,101417,11,0
101,15/12/1983,60,101419,11,0
101,8/6/2012,60,10142,11,0
104,4/3/2010,69,101420,11,0
101,16/10/1997,60,101423,11,0
106,27/9/2010,69,101424,11,0
379,19/12/1983,63,101425,11,0
105,6/3/2017,69,101426,11,0
302,9/8/2017,62,101429,11,0
306,24/3/2003,63,10143,11,1
101,31/12/1994,63,101430,11,0
310,26/8/2017,62,101431,11,0
103,18/2/2014,69,101432,11,0
104,3/8/2010,69,101434,11,0
311,26/5/1987,63,101435,11,0
101,29/10/2013,60,10144,11,0
101,26/6/2007,60,101441,11,0
311,25/3/2014,63,101443,11,0
310,31/1/2002,62,101447,11,0
104,9/1/2007,69,101448,11,0
103,6/9/2011,69,101449,11,0
304,21/7/1980,62,10145,11,1
303,21/2/2011,62,101451,11,0
104,24/11/1979,69,101452,11,0
313,18/5/2016,63,101455,11,0
101,22/11/1996,60,101456,11,0
101,18/10/2016,60,101458,11,0
101,10/5/2011,60,101459,11,1
302,21/4/1997,62,10146,11,0
101,25/6/1992,60,101460,11,0
103,15/12/2016,69,101462,11,0
101,30/12/1978,60,101464,11,0
101,27/12/2009,60,101467,11,0
101,4/5/2001,60,101469,11,0
107,14/12/2011,69,10147,11,0
309,7/12/2017,62,101470,11,0
101,18/5/2011,60,101471,11,0
103,15/9/1997,69,101472,11,0
107,11/5/1978,69,101474,11,0
107,28/12/2015,69,101476,11,0
101,17/10/2008,60,101477,11,0
103,25/4/2011,69,101478,11,0
101,26/2/1987,60,101479,11,0
104,13/3/1991,69,101482,11,0
302,6/10/1989,62,101484,11,0
372,13/6/1990,63,101486,11,1
101,6/11/1995,60,101489,11,0
104,23/7/2011,69,10149,11,0
307,16/11/2016,62,101490,11,0
371,21/2/2011,62,101491,11,0
101,13/12/2012,60,101492,11,0
107,9/10/1996,69,101493,11,0
310,8/7/2015,62,101494,11,0
107,17/9/2011,69,101495,11,0
103,13/3/2018,69,101496,11,0
311,5/10/2016,63,101498,11,1
301,21/4/1998,62,101499,11,0
301,25/10/1988,62,10150,11,0
301,12/4/2010,62,101500,11,0
104,8/8/2018,69,101501,11,0
306,28/6/1982,63,101502,11,0
303,3/5/2016,62,101505,11,0
101,14/11/2011,60,101506,11,1
107,31/10/1995,69,101507,11,0
312,22/8/2001,63,101508,11,0
107,12/11/2013,69,101510,11,0
104,14/7/2017,69,101511,11,0
306,15/4/2017,63,101512,11,0
311,23/2/2018,63,101513,11,0
311,7/7/2011,63,101514,11,0
312,7/5/2002,63,101515,11,0
307,28/12/1995,62,101518,11,0
301,27/11/1992,62,101519,11,0
311,30/11/2005,63,10152,11,0
101,10/8/1981,60,101520,11,0
301,10/9/2008,62,101522,11,0
101,26/6/2013,60,101525,11,0
371,11/2/2008,62,101527,11,0
301,23/1/2018,62,101528,11,0
104,16/8/2012,69,101530,11,0
104,19/4/2017,69,101533,11,0
101,12/2/2002,60,101534,11,0
104,26/4/2010,69,101535,11,0
104,11/11/2010,69,101536,11,0
101,3/10/2011,60,101538,11,0
101,1/11/2016,60,101539,11,0
101,11/11/2008,60,10154,11,0
309,28/3/2013,62,101540,11,0
104,26/7/2017,69,101541,11,0
101,8/6/1988,63,101543,12,0
303,25/10/2011,62,101544,11,0
311,8/10/2015,63,101545,11,0
101,30/12/2013,60,101546,11,0
303,13/5/2002,62,101547,11,0
310,30/4/2011,62,101550,11,0
107,21/12/2010,69,101551,11,0
303,4/3/2008,62,101552,11,0
101,31/12/1985,60,101554,11,0
101,13/2/2018,60,101556,11,0
103,29/11/2011,69,101557,11,0
103,6/8/2009,69,10156,11,0
307,30/6/1999,62,101562,11,0
304,16/4/2009,62,101564,11,0
302,21/7/2005,62,101565,11,0
306,18/10/1990,63,101566,11,0
312,15/3/2014,63,101568,11,0
101,28/12/1984,60,101569,11,0
107,20/9/2006,69,10157,11,0
101,29/5/2012,63,101571,11,1
302,3/11/2017,62,101574,11,0
101,19/9/2011,60,101575,11,0
311,18/10/2000,63,101577,11,0
104,12/5/2012,69,101579,11,1
310,28/6/1988,62,10158,11,0
312,8/11/1995,63,101580,11,0
107,12/11/2016,69,101581,11,0
310,26/8/2011,62,101582,11,0
305,8/3/1991,62,101583,11,0
101,16/10/2000,60,101584,11,0
103,29/5/2012,69,101585,11,0
306,5/4/2011,63,101586,11,0
302,24/7/2006,62,101587,11,0
105,3/10/2009,69,10159,11,0
101,19/3/1977,60,101590,11,0
101,19/10/2011,60,101591,11,0
104,16/5/2013,69,101592,11,0
301,14/10/1982,62,101593,11,0
379,31/3/2004,63,101594,11,1
101,25/8/1993,60,101595,11,0
311,31/12/1985,63,101596,11,0
101,20/11/2007,60,101597,11,0
312,16/12/1988,63,101598,11,0
303,18/10/2016,62,101599,11,0
311,13/12/2011,63,10160,11,0
308,18/1/2018,63,101601,11,0
107,7/1/2014,69,101603,11,0
101,5/6/2009,60,101604,11,1
103,10/9/2004,69,101605,11,0
101,13/11/1980,60,101606,11,0
302,28/12/2011,62,101607,11,0
303,13/2/2007,62,101608,11,0
101,22/4/1978,60,101612,11,0
305,13/11/2000,62,101613,11,0
306,8/10/2010,63,101614,11,0
310,18/8/1988,62,101615,11,0
101,13/3/2007,60,101616,11,0
103,24/7/2006,69,101617,11,0
101,23/10/1985,60,101619,11,0
101,16/10/2000,60,10162,11,0
311,3/12/1996,63,101620,11,0
104,2/11/1987,69,101622,11,0
311,13/5/2014,63,101624,11,0
104,7/12/1992,69,101625,11,0
303,13/5/1983,62,101627,11,0
101,26/7/1993,60,101628,11,0
101,31/12/1994,60,10163,11,0
104,28/2/1995,69,101631,11,0
311,28/4/2016,63,101632,11,0
104,15/3/2012,69,101633,11,0
307,31/8/2009,62,101638,11,0
302,6/12/1977,62,101641,11,0
104,31/1/1997,69,101643,11,0
101,2/12/2003,60,101644,11,0
311,13/12/1994,63,101646,11,0
302,28/9/1998,62,101647,11,0
301,26/7/1979,62,101648,11,0
311,15/7/2017,63,101649,11,0
371,8/3/1991,62,10165,11,0
301,17/1/2018,62,101650,11,0
311,17/3/2008,63,101651,11,0
307,10/9/2012,62,101653,11,0
310,8/8/2017,62,101654,11,0
101,26/2/2013,60,101655,11,0
304,19/11/2012,62,101656,11,0
301,19/11/1991,62,101657,11,0
101,17/3/2006,60,101658,11,0
107,13/6/2011,69,10166,11,0
311,8/10/2015,63,101660,11,0
101,30/11/1988,60,101664,11,0
306,3/12/2008,63,101666,11,0
303,19/6/2000,62,101668,11,0
311,4/10/1995,63,101669,11,0
101,3/5/2001,60,10167,11,0
107,12/2/2009,69,101670,11,0
308,17/2/2016,63,101671,11,0
104,26/11/1981,69,101672,11,0
104,26/2/1987,69,101673,11,0
310,14/12/2015,62,101674,11,0
312,22/1/2013,63,101675,11,0
104,7/11/2013,69,101676,11,0
304,30/1/2009,62,101678,11,0
310,5/9/2002,62,101679,11,0
101,31/3/2010,60,101681,11,0
101,5/6/2001,60,101682,11,0
104,25/3/2016,69,101684,11,1
301,27/9/1977,62,101685,11,0
104,30/6/1989,69,101686,11,0
307,9/5/2008,62,101687,11,0
107,19/3/2008,69,101689,11,0
371,5/12/2011,62,10169,11,0
306,24/10/2015,63,101691,11,0
103,15/7/2011,69,101692,11,0
103,19/8/2008,69,101694,11,0
107,12/7/2011,69,101696,11,0
101,12/4/2011,60,101698,11,0
310,3/10/2016,62,101699,11,0
301,7/5/2014,62,10170,11,0
304,20/11/1997,62,101700,11,0
371,22/6/2017,62,101701,11,0
101,24/10/1983,60,101702,12,0
101,7/6/1991,60,101704,11,0
309,28/12/2016,62,101705,11,0
101,10/1/2014,60,101707,11,0
104,3/11/2014,69,101708,11,0
312,4/4/2016,63,101709,11,0
107,28/12/2011,69,10171,11,0
101,19/3/1991,60,101710,11,0
309,19/3/2011,62,101711,11,0
301,23/12/2010,62,101712,11,0
101,7/11/1983,60,101713,11,0
371,21/6/2004,62,101716,11,0
107,28/1/1985,69,101718,11,1
371,5/9/2013,62,10172,11,0
107,27/10/1980,69,101720,11,0
301,4/10/1995,62,101722,11,0
307,30/12/1987,62,101723,11,0
104,24/3/1994,69,101726,11,0
303,21/9/2007,62,101727,11,0
104,27/6/2007,69,101728,11,0
310,26/12/2012,62,101729,11,0
304,15/4/1988,62,10173,11,0
302,15/8/2014,62,101730,12,1
101,20/9/2005,60,101731,11,0
101,27/12/2013,60,101732,11,0
307,10/1/2018,62,101734,11,0
103,24/7/2018,69,101738,11,0
101,8/11/2004,60,101739,11,0
101,29/8/1988,60,10174,11,0
304,16/9/2013,62,101741,11,0
105,28/2/2003,69,101742,11,0
101,19/5/2017,60,101743,11,0
107,6/7/2007,69,101745,11,0
101,21/10/1981,60,101746,11,1
101,23/12/2014,60,101748,11,0
103,16/3/2013,69,101749,11,0
311,12/5/2012,63,10175,11,0
312,13/9/2013,63,101750,11,0
312,12/12/2009,63,101751,11,0
101,5/2/2009,60,101753,11,0
107,11/6/1979,69,101754,11,0
105,29/8/1994,69,101755,11,0
379,26/12/2016,63,101756,11,0
310,11/6/2016,62,101757,11,0
301,30/5/2005,62,101758,11,0
307,28/5/2002,62,101759,11,0
101,28/11/2006,60,10176,11,0
301,30/8/2017,62,101760,11,0
101,3/8/2016,60,101761,11,0
371,22/6/1987,62,101762,11,0
311,4/6/2015,63,101764,11,0
104,2/4/1991,69,101765,11,0
311,27/9/2016,63,101767,11,0
307,29/5/1998,62,101768,11,0
101,27/6/2011,60,10177,11,0
101,20/10/1993,63,101770,11,0
309,24/11/1988,62,101773,11,0
101,1/6/2015,60,101774,11,0
311,10/8/2010,63,101777,11,0
305,7/7/2012,62,101778,11,0
101,21/11/1995,63,10178,11,0
303,26/12/2000,62,101780,11,0
101,27/12/2002,60,101782,11,0
106,16/8/2011,69,101783,11,0
303,10/3/1989,62,101784,11,0
302,22/11/2010,62,101785,11,0
101,5/7/1993,60,101786,11,0
311,7/5/2002,63,101788,12,0
104,23/3/2012,69,101789,11,0
306,2/11/1981,63,10179,11,0
101,21/8/1995,60,101792,11,0
103,17/2/2014,69,101793,11,0
312,29/10/2011,63,101797,11,0
301,18/8/2000,62,101798,11,0
101,15/4/1997,60,101799,11,0
107,25/3/2002,69,10180,11,0
310,11/5/2009,62,101800,11,0
101,23/11/1987,60,101801,11,0
107,20/8/2013,69,101803,11,0
104,12/10/2006,69,101805,11,0
101,14/10/1997,60,101806,11,0
101,30/3/2007,60,101807,11,0
301,12/1/2013,62,101809,11,0
101,9/6/2006,60,10181,11,0
104,10/7/2002,69,101813,11,0
313,14/10/1988,63,101814,11,0
101,7/11/1983,60,101815,11,0
101,17/5/2012,60,101818,11,0
104,10/10/2008,69,10182,11,0
301,21/2/2009,62,101820,11,0
301,16/5/2011,62,101821,11,0
107,17/12/1982,69,101822,11,0
104,16/11/2011,69,101825,11,0
311,8/9/1992,63,101828,11,0
107,5/9/2011,69,101829,11,0
104,10/4/2014,69,101830,11,1
303,11/1/2008,62,101831,11,0
107,12/5/2015,69,101832,11,0
309,18/4/1985,62,101834,11,0
307,31/5/1982,62,101835,11,0
107,20/1/2010,69,101837,11,0
107,12/2/2014,69,101838,11,0
303,26/6/2000,62,10184,11,0
312,13/6/2015,63,101841,11,0
309,6/12/2007,62,101842,11,0
101,1/6/1998,60,101843,11,0
311,27/9/2016,63,101844,11,0
311,22/8/2001,63,101845,11,1
301,30/7/2008,62,101846,11,0
305,5/10/2015,62,101849,11,0
307,2/1/2017,62,101850,11,0
312,27/9/2016,63,101851,11,0
104,10/3/2013,69,101853,11,0
304,13/5/2010,62,101854,11,0
101,13/5/1996,60,101855,12,0
306,5/5/2011,63,101856,11,0
101,24/7/2008,60,101857,11,0
302,29/11/1979,62,101858,11,0
101,10/6/1993,60,101859,12,0
103,25/9/2014,69,10186,11,0
304,25/3/1985,62,101860,11,0
312,19/9/2016,63,101861,11,0
101,3/4/1987,63,101863,11,0
311,19/8/1998,63,101864,11,0
107,4/12/2014,69,101865,11,0
107,1/11/1996,69,101866,11,0
104,9/11/2011,69,101867,11,0
101,16/5/2007,60,101868,11,0
101,20/12/2013,60,101869,11,0
302,6/4/1988,62,101872,11,1
306,28/6/2012,63,101873,11,0
107,1/6/2013,69,101874,11,0
309,14/9/2011,62,101875,11,0
301,31/5/2017,62,101877,11,0
101,29/12/2009,60,101879,12,0
309,4/8/2017,62,101880,11,0
103,28/11/2011,69,101881,11,0
101,29/7/1991,60,101882,11,0
301,5/9/2015,62,101883,11,0
310,17/10/1995,62,101887,11,0
101,31/8/2016,60,101889,11,0
101,29/12/2012,60,10189,11,0
103,22/7/2014,69,101890,11,0
104,27/9/1991,69,101891,11,0
107,21/12/1977,69,101892,11,0
107,18/5/2012,69,101894,11,0
312,13/9/2013,63,101897,11,0
107,1/1/1997,69,101898,11,0
101,9/2/2010,60,101899,11,0
307,21/6/1996,62,10190,11,1
371,19/6/1987,62,101900,11,0
104,7/12/2012,69,101901,11,0
107,11/8/2010,69,101902,11,0
312,9/9/2014,63,101904,11,0
107,25/2/1983,69,101905,11,1
307,30/5/1990,62,101906,11,0
104,13/8/2013,69,101907,11,0
101,9/8/2007,60,101909,11,0
307,12/6/2015,62,10191,11,0
101,11/3/2009,60,101911,11,0
311,19/4/2014,63,101912,11,0
101,31/3/2010,60,101913,11,0
104,9/2/1977,69,101914,11,0
371,31/5/2001,62,101916,11,0
101,29/8/2006,60,101917,11,1
104,13/5/2014,69,101919,11,0
105,5/12/2006,69,10192,11,0
310,5/6/2007,62,101920,11,0
302,29/4/1981,62,101921,11,0
304,23/1/2018,62,101922,11,0
311,15/12/2016,63,101926,11,0
103,16/9/2008,69,101927,11,0
101,17/11/2016,60,101931,51,0
101,26/7/1993,63,101932,11,0
107,31/7/2002,69,101933,11,0
301,30/3/1984,62,101934,11,0
313,5/4/2017,63,101935,11,0
101,1/9/1982,60,101936,11,0
371,28/5/1984,62,101938,11,0
107,17/10/1996,69,101939,11,0
304,15/11/1991,62,101940,11,0
101,22/4/2011,60,101941,11,0
309,6/12/2016,62,101942,11,0
301,22/11/1988,62,101943,11,1
101,29/5/2000,60,101944,11,0
103,19/4/2013,69,101948,51,0
302,8/12/1986,62,101949,11,0
372,28/10/2010,63,101950,11,0
301,12/12/1978,62,101951,11,0
101,15/9/2011,60,101953,11,0
305,13/11/2000,62,101954,11,0
101,26/6/2002,63,101955,11,0
308,8/2/2000,63,101956,11,0
105,24/10/2011,69,101958,11,0
311,4/11/2010,63,10196,11,0
101,9/2/2011,60,101961,11,0
103,31/1/2002,69,101962,11,0
311,19/8/2017,63,101964,11,0
101,23/7/1984,60,101969,11,0
